created_at,,rating,review_text
2025-12-20,,2,Not a great session of SENIOR CIRCUITS at Riverstone YMCA. there wasn't enough equipment/space. Would prefer smaller groups.
2026-04-01,,5,Took AQUA FIT at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. I appreciated the modifications and coaching Great for families.
2026-01-29,,4,Loved ARTHRITIS AQUA FITNESS at Harborlight YMCA in Salem—the vibe was welcoming and not intimidating. Would definitely come back. Loved the community vibe.
2026-02-24,,2,Not a great session of AQUA FIT. the session felt more intense than advertised. Wish there were clearer signs.
2026-01-12,,5,Took CIRCUIT CARDIO & STRENGTH at Harborlight YMCA (Salem) and it exceeded expectations. it felt fun and effective without being too hard Nice mix of ages in the group.
2026-02-25,,5,Loved BOOT CAMP at Riverstone YMCA in Framingham—it was the perfect intensity for me. Would definitely come back. Parking was easy.
2026-03-04,,2,Had a rough experience with BEGINNER COOKING at Harborlight YMCA. the facility felt busy and a bit chaotic Needs improvement. Wish there were clearer signs.
2026-03-31,,1,LINE DANCING at Seabrook Commons YMCA in Plymouth was disappointing—instructions were unclear for beginners. Not sure I’d return. Wish there were clearer signs.
2026-04-05,,5,Loved BEGINNER DRAWING in Salem—the class was organized and started on time. Would definitely come back. Great for families.
2025-12-29,,5,Took AQUA ZUMBA (Pittsfield) and it exceeded expectations. it felt fun and effective without being too hard Great for families.
2026-03-25,,1,Wanted to like CARDIO DANCE (Lexington) but the water/room temperature was uncomfortable. Felt hectic after school hours.
2026-02-26,,1,Had a rough experience with BEGINNER COOKING at Riverstone YMCA. the facility felt busy and a bit chaotic Needs improvement. Felt hectic after school hours.
2026-01-30,,3,Mixed feelings about CIRCUIT CARDIO & STRENGTH at Pinecrest YMCA (Lexington). good instructor but the class size was big Might try the morning slot next time.
2025-12-16,,2,Had a rough experience with POWER HOUR at Summit Reach YMCA. the room was overcrowded and hard to follow Needs improvement. Felt hectic after school hours.
2026-03-16,,2,Wanted to like BOOT CAMP BURN at Pinecrest YMCA (Lexington) but it didn’t match the description on the schedule. Check-in line moved slowly.
2026-02-07,,4,Seabrook Commons YMCA nailed it with ARTHRITIS AQUA FITNESS. the music and cues were on point Great energy and well-run session. Nice mix of ages in the group.
2026-04-15,,4,Loved CIRCUIT CARDIO & STRENGTH at Summit Reach YMCA in Pittsfield—my kid/teen had a blast and asked to come back. Would definitely come back. Great for families.
2026-04-10,,1,Had a rough experience with LINE DANCING at Pinecrest YMCA. I couldn't hear the cues well Needs improvement. Wish there were clearer signs.
2026-02-04,,3,"BEGINNER DRAWING at Harborlight YMCA in Salem was okay. solid session, but equipment setup took too long Might try a different time slot. Might try the morning slot next time."
2026-03-20,,2,HEALTHY COOKING in Framingham was disappointing—I couldn't hear the cues well. Not sure I’d return. Felt hectic after school hours.
2026-03-26,,5,Big fan of BOOT CAMP at Summit Reach YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-03-18,,5,Big fan of a class at Harborlight YMCA. the space/pool was clean and comfortable Staff were friendly and the schedule was smooth. Front desk was helpful.
2026-03-22,,1,Wanted to like ARTHRITIS AQUA FITNESS at Pinecrest YMCA (Lexington) but the room was overcrowded and hard to follow. Felt hectic after school hours.
2026-03-29,,4,Took a class at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. it was the perfect intensity for me Nice mix of ages in the group.
2026-01-06,,3,"Mixed feelings about ARTHRITIS AQUA FITNESS at Seabrook Commons YMCA (Plymouth). worth doing, but I expected more variety Probably better on weekends."
2026-03-29,,2,Summit Reach YMCA felt off during CARDIO DANCE: the water/room temperature was uncomfortable. Parking was a hassle.
2026-03-25,,5,Took AQUA ZUMBA (Plymouth) and it exceeded expectations. it was the perfect intensity for me Front desk was helpful.
2026-02-19,,5,Took BEGINNER DRAWING at Riverstone YMCA (Framingham) and it exceeded expectations. the vibe was welcoming and not intimidating Loved the community vibe.
2026-04-13,,3,"LINE DANCING in Framingham was okay. great concept, uneven execution today Might try a different time slot. Still glad I tried it."
2026-01-10,,5,"If you're in Salem, try SALSA / LATIN DANCE. it felt fun and effective without being too hard Easy 5 stars. Loved the community vibe."
2026-02-24,,4,Seabrook Commons YMCA nailed it with CIRCUIT CARDIO & STRENGTH. the pacing was great and I left feeling energized Great energy and well-run session. Nice mix of ages in the group.
2026-03-03,,2,Wanted to like ARTHRITIS AQUA FITNESS at Harborlight YMCA (Salem) but there wasn't enough equipment/space. Wish there were clearer signs.
2025-12-30,,4,Big fan of CIRCUIT CARDIO & STRENGTH at Riverstone YMCA. the music and cues were on point Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-02-05,,2,SKETCHING in Salem was disappointing—it started late and felt rushed. Not sure I’d return. Would prefer smaller groups.
2025-12-24,,5,"If you're in Framingham, try AQUA PILATES at Riverstone YMCA. the class was organized and started on time Easy 5 stars. Great for families."
2026-04-18,,4,"If you're in Salem, try HEALTHY COOKING at Harborlight YMCA. my kid/teen had a blast and asked to come back Easy 5 stars. Front desk was helpful."
2026-03-07,,4,Loved LINE DANCING at Summit Reach YMCA in Pittsfield—it was the perfect intensity for me. Would definitely come back. Nice mix of ages in the group.
2026-03-23,,2,Had a rough experience with AQUA CARDIO at Pinecrest YMCA. staff communication at check-in was confusing Needs improvement. Parking was a hassle.
2026-02-04,,2,Not a great session of a class at Riverstone YMCA. instructions were unclear for beginners. Would prefer smaller groups.
2026-01-31,,5,Took CARDIO DANCE at Harborlight YMCA (Salem) and it exceeded expectations. it felt fun and effective without being too hard Loved the community vibe.
2026-01-02,,2,LINE DANCING at Harborlight YMCA in Salem was disappointing—it started late and felt rushed. Not sure I’d return. Would prefer smaller groups.
2026-01-26,,3,"Decent ARTHRITIS AQUA FITNESS at Riverstone YMCA—enjoyed it overall, just wish it was less crowded. Could be amazing with small tweaks."
2026-02-21,,1,Wanted to like POWER HOUR at Summit Reach YMCA (Pittsfield) but the room was overcrowded and hard to follow. Parking was a hassle.
2026-02-12,,2,Not a great session of CARDIO STRENGTH at Summit Reach YMCA. there wasn't enough equipment/space. Would prefer smaller groups.
2026-04-11,,3,"Decent BOOT CAMP at Riverstone YMCA—great concept, uneven execution today. Probably better on weekends."
2026-01-02,,4,Took ARTHRITIS AQUA FITNESS (Salem) and it exceeded expectations. the pacing was great and I left feeling energized Loved the community vibe.
2026-02-12,,2,Wanted to like SKETCHING at Harborlight YMCA (Salem) but the session felt more intense than advertised. Check-in line moved slowly.
2026-02-27,,5,Loved AQUA CARDIO at Seabrook Commons YMCA in Plymouth—the vibe was welcoming and not intimidating. Would definitely come back. Nice mix of ages in the group.
2026-03-11,,4,Took SENIOR CIRCUITS at Harborlight YMCA (Salem) and it exceeded expectations. the vibe was welcoming and not intimidating Parking was easy.
2026-02-21,,1,Wanted to like AQUA PILATES at Riverstone YMCA (Framingham) but the room was overcrowded and hard to follow. Felt hectic after school hours.
2026-04-18,,1,Riverstone YMCA felt off during LINE DANCING: it started late and felt rushed. Parking was a hassle.
2026-04-18,,4,Summit Reach YMCA nailed it with POWER HOUR. I appreciated the modifications and coaching Great energy and well-run session. Loved the community vibe.
2025-12-22,,4,"If you're in Framingham, try ARTHRITIS AQUA FITNESS. the pacing was great and I left feeling energized Easy 5 stars. Nice mix of ages in the group."
2026-03-02,,1,Seabrook Commons YMCA felt off during CARDIO DANCE: the session felt more intense than advertised. Check-in line moved slowly.
2026-02-07,,4,Took AQUA ZUMBA at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. it felt fun and effective without being too hard Front desk was helpful.
2026-01-16,,5,"If you're in Plymouth, try BEGINNER COOKING at Seabrook Commons YMCA. it felt fun and effective without being too hard Easy 5 stars. Parking was easy."
2026-02-06,,5,Took SENIOR CIRCUITS (Plymouth) and it exceeded expectations. the pacing was great and I left feeling energized Nice mix of ages in the group.
2026-02-06,,2,Seabrook Commons YMCA felt off during LINE DANCING: instructions were unclear for beginners. Would prefer smaller groups.
2026-03-10,,2,Pinecrest YMCA felt off during AQUA CARDIO: instructions were unclear for beginners. Wish there were clearer signs.
2026-02-20,,4,Summit Reach YMCA nailed it with BOOT CAMP BURN. I appreciated the modifications and coaching Great energy and well-run session. Great for families.
2025-12-20,,4,Big fan of SALSA / LATIN DANCE. it felt fun and effective without being too hard Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-03-16,,1,Pinecrest YMCA felt off during a class: staff communication at check-in was confusing. Would prefer smaller groups.
2026-02-10,,2,Pinecrest YMCA felt off during ARTHRITIS AQUA FITNESS: there wasn't enough equipment/space. Would prefer smaller groups.
2026-04-05,,1,Summit Reach YMCA felt off during SALSA / LATIN DANCE: I couldn't hear the cues well. Check-in line moved slowly.
2026-03-23,,1,Harborlight YMCA felt off during AQUA PILATES: the room was overcrowded and hard to follow. Parking was a hassle.
2026-03-08,,3,Decent AQUA CARDIO at Riverstone YMCA—good instructor but the class size was big. Probably better on weekends.
2026-04-16,,1,AQUA ZUMBA at Harborlight YMCA in Salem was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Felt hectic after school hours.
2026-01-23,,1,Riverstone YMCA felt off during POWER HOUR: the session felt more intense than advertised. Felt hectic after school hours.
2026-01-12,,1,CIRCUIT CARDIO & STRENGTH in Salem was disappointing—it didn’t match the description on the schedule. Not sure I’d return. Felt hectic after school hours.
2026-02-08,,1,Not a great session of SALSA / LATIN DANCE at Harborlight YMCA. instructions were unclear for beginners. Felt hectic after school hours.
2026-02-16,,2,Not a great session of LINE DANCING. I couldn't hear the cues well. Check-in line moved slowly.
2025-12-25,,3,"HEALTHY COOKING at Pinecrest YMCA in Lexington was okay. great concept, uneven execution today Might try a different time slot. Might try the morning slot next time."
2026-04-16,,1,Riverstone YMCA felt off during SKETCHING: the room was overcrowded and hard to follow. Felt hectic after school hours.
2026-04-10,,1,Had a rough experience with SENIOR CIRCUITS at Pinecrest YMCA. there wasn't enough equipment/space Needs improvement. Check-in line moved slowly.
2026-04-12,,5,Took a class at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. the instructor explained everything clearly Great for families.
2026-01-15,,3,"Mixed feelings about SALSA / LATIN DANCE at Seabrook Commons YMCA (Plymouth). enjoyed it overall, just wish it was less crowded Would go again with friends."
2026-01-26,,4,Loved a class at Riverstone YMCA in Framingham—the pacing was great and I left feeling energized. Would definitely come back. Front desk was helpful.
2026-02-03,,1,Not a great session of AQUA CARDIO at Pinecrest YMCA. the water/room temperature was uncomfortable. Wish there were clearer signs.
2026-02-09,,1,Summit Reach YMCA felt off during a class: the session felt more intense than advertised. Would prefer smaller groups.
2026-02-01,,2,BOOT CAMP BURN at Summit Reach YMCA in Pittsfield was disappointing—I couldn't hear the cues well. Not sure I’d return. Check-in line moved slowly.
2026-04-13,,1,Seabrook Commons YMCA felt off during BOOT CAMP BURN: there wasn't enough equipment/space. Would prefer smaller groups.
2025-12-31,,4,Summit Reach YMCA nailed it with AQUA PILATES. the space/pool was clean and comfortable Great energy and well-run session. Loved the community vibe.
2025-12-25,,2,Had a rough experience with SKETCHING. there wasn't enough equipment/space Needs improvement. Check-in line moved slowly.
2026-04-02,,3,"a class at Seabrook Commons YMCA in Plymouth was okay. great concept, uneven execution today Might try a different time slot. Still glad I tried it."
2026-01-15,,5,Summit Reach YMCA nailed it with SENIOR CIRCUITS. the vibe was welcoming and not intimidating Great energy and well-run session. Nice mix of ages in the group.
2026-04-10,,2,Pinecrest YMCA felt off during AQUA ZUMBA: the water/room temperature was uncomfortable. Wish there were clearer signs.
2026-01-31,,1,Not a great session of BEGINNER DRAWING at Seabrook Commons YMCA. staff communication at check-in was confusing. Would prefer smaller groups.
2026-02-28,,1,Not a great session of AQUA INTERVALS. staff communication at check-in was confusing. Would prefer smaller groups.
2026-04-16,,2,Wanted to like CIRCUIT CARDIO & STRENGTH at Seabrook Commons YMCA (Plymouth) but I couldn't hear the cues well. Parking was a hassle.
2026-03-03,,2,Had a rough experience with CARDIO STRENGTH at Pinecrest YMCA. the room was overcrowded and hard to follow Needs improvement. Felt hectic after school hours.
2026-03-22,,2,AQUA FIT at Riverstone YMCA in Framingham was disappointing—I couldn't hear the cues well. Not sure I’d return. Would prefer smaller groups.
2026-03-10,,2,Not a great session of BEGINNER DRAWING. the facility felt busy and a bit chaotic. Would prefer smaller groups.
2026-04-10,,4,"If you're in Salem, try AQUA ZUMBA at Harborlight YMCA. my kid/teen had a blast and asked to come back Easy 5 stars. Great for families."
2025-12-20,,1,LINE DANCING at Pinecrest YMCA in Lexington was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Check-in line moved slowly.
2026-01-30,,2,Wanted to like HEALTHY COOKING at Pinecrest YMCA (Lexington) but staff communication at check-in was confusing. Felt hectic after school hours.
2026-01-24,,4,"If you're in Plymouth, try SKETCHING at Seabrook Commons YMCA. the instructor explained everything clearly Easy 5 stars. Loved the community vibe."
2026-01-03,,1,SENIOR CIRCUITS at Harborlight YMCA in Salem was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Wish there were clearer signs.
2026-03-31,,1,Had a rough experience with AQUA ZUMBA at Summit Reach YMCA. the room was overcrowded and hard to follow Needs improvement. Would prefer smaller groups.
2025-12-15,,5,Harborlight YMCA nailed it with CARDIO DANCE. it felt fun and effective without being too hard Great energy and well-run session. Nice mix of ages in the group.
2026-03-05,,1,Had a rough experience with BOOT CAMP at Riverstone YMCA. there wasn't enough equipment/space Needs improvement. Wish there were clearer signs.
2026-02-25,,4,Harborlight YMCA nailed it with BEGINNER COOKING. it was the perfect intensity for me Great energy and well-run session. Front desk was helpful.
2026-03-31,,1,Not a great session of LINE DANCING at Seabrook Commons YMCA. I couldn't hear the cues well. Parking was a hassle.
2026-04-16,,2,Wanted to like BEGINNER COOKING at Summit Reach YMCA (Pittsfield) but I couldn't hear the cues well. Check-in line moved slowly.
2026-04-07,,5,"If you're in Lexington, try AQUA ZUMBA at Pinecrest YMCA. the music and cues were on point Easy 5 stars. Nice mix of ages in the group."
2026-03-04,,2,Riverstone YMCA felt off during ARTHRITIS AQUA FITNESS: the facility felt busy and a bit chaotic. Felt hectic after school hours.
2025-12-15,,2,Had a rough experience with ARTHRITIS AQUA FITNESS at Harborlight YMCA. the session felt more intense than advertised Needs improvement. Wish there were clearer signs.
2026-02-09,,2,a class at Pinecrest YMCA in Lexington was disappointing—the session felt more intense than advertised. Not sure I’d return. Felt hectic after school hours.
2026-04-17,,3,"CARDIO STRENGTH at Summit Reach YMCA in Pittsfield was okay. worth doing, but I expected more variety Might try a different time slot. Probably better on weekends."
2026-04-15,,2,Riverstone YMCA felt off during AQUA CARDIO: I couldn't hear the cues well. Would prefer smaller groups.
2026-01-30,,1,Wanted to like BOOT CAMP (Pittsfield) but the water/room temperature was uncomfortable. Wish there were clearer signs.
2026-03-30,,3,"ARTHRITIS AQUA FITNESS at Riverstone YMCA in Framingham was okay. enjoyed it overall, just wish it was less crowded Might try a different time slot. Probably better on weekends."
2026-02-10,,3,"AQUA FIT at Riverstone YMCA in Framingham was okay. good for a first try, not sure it’s my favorite Might try a different time slot. Might try the morning slot next time."
2026-04-17,,5,Took a class at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. the music and cues were on point Great for families.
2026-03-14,,4,Loved SKETCHING in Plymouth—it was the perfect intensity for me. Would definitely come back. Nice mix of ages in the group.
2026-01-17,,2,Wanted to like a class at Seabrook Commons YMCA (Plymouth) but the facility felt busy and a bit chaotic. Wish there were clearer signs.
2025-12-18,,4,Pinecrest YMCA nailed it with LINE DANCING. the space/pool was clean and comfortable Great energy and well-run session. Nice mix of ages in the group.
2026-04-07,,2,Had a rough experience with HEALTHY COOKING at Pinecrest YMCA. it didn’t match the description on the schedule Needs improvement. Felt hectic after school hours.
2025-12-20,,5,Took SKETCHING at Harborlight YMCA (Salem) and it exceeded expectations. I appreciated the modifications and coaching Front desk was helpful.
2025-12-17,,1,Wanted to like LINE DANCING at Pinecrest YMCA (Lexington) but instructions were unclear for beginners. Would prefer smaller groups.
2026-04-01,,4,"If you're in Framingham, try HEALTHY COOKING at Riverstone YMCA. my kid/teen had a blast and asked to come back Easy 5 stars. Parking was easy."
2025-12-30,,5,Loved SENIOR CIRCUITS at Summit Reach YMCA in Pittsfield—the class was organized and started on time. Would definitely come back. Great for families.
2026-03-07,,1,Wanted to like POWER HOUR at Summit Reach YMCA (Pittsfield) but the room was overcrowded and hard to follow. Wish there were clearer signs.
2026-01-26,,3,"AQUA PILATES in Salem was okay. some parts were excellent, others felt disorganized Might try a different time slot. Would go again with friends."
2025-12-16,,3,"Decent POWER HOUR at Harborlight YMCA—liked it, but the start was a bit delayed. Would go again with friends."
2026-04-19,,4,Took CARDIO STRENGTH at Seabrook Commons YMCA (Plymouth) and it exceeded expectations. the pacing was great and I left feeling energized Front desk was helpful.
2026-01-06,,5,Big fan of AQUA ZUMBA. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Great for families.
2026-02-18,,5,"If you're in Plymouth, try AQUA FIT at Seabrook Commons YMCA. the pacing was great and I left feeling energized Easy 5 stars. Loved the community vibe."
2026-03-07,,1,Seabrook Commons YMCA felt off during a class: it started late and felt rushed. Felt hectic after school hours.
2026-02-11,,2,Summit Reach YMCA felt off during CARDIO DANCE: the session felt more intense than advertised. Check-in line moved slowly.
2026-04-03,,5,Summit Reach YMCA nailed it with AQUA FIT. the vibe was welcoming and not intimidating Great energy and well-run session. Loved the community vibe.
2026-03-25,,1,BEGINNER DRAWING at Harborlight YMCA in Salem was disappointing—I couldn't hear the cues well. Not sure I’d return. Wish there were clearer signs.
2026-02-24,,1,Not a great session of LINE DANCING at Pinecrest YMCA. there wasn't enough equipment/space. Check-in line moved slowly.
2026-04-10,,1,BEGINNER DRAWING at Seabrook Commons YMCA in Plymouth was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Parking was a hassle.
2026-02-10,,5,Loved AQUA CARDIO at Harborlight YMCA in Salem—it felt fun and effective without being too hard. Would definitely come back. Nice mix of ages in the group.
2026-04-20,,4,"If you're in Pittsfield, try AQUA PILATES. my kid/teen had a blast and asked to come back Easy 5 stars. Loved the community vibe."
2026-01-02,,2,Harborlight YMCA felt off during LINE DANCING: staff communication at check-in was confusing. Wish there were clearer signs.
2026-04-11,,1,Had a rough experience with SENIOR CIRCUITS at Seabrook Commons YMCA. it didn’t match the description on the schedule Needs improvement. Wish there were clearer signs.
2026-04-04,,4,"If you're in Lexington, try CIRCUIT CARDIO & STRENGTH. I appreciated the modifications and coaching Easy 5 stars. Parking was easy."
2026-03-10,,5,Loved BEGINNER DRAWING in Lexington—I appreciated the modifications and coaching. Would definitely come back. Nice mix of ages in the group.
2026-01-06,,5,Summit Reach YMCA nailed it with SENIOR CIRCUITS. the pacing was great and I left feeling energized Great energy and well-run session. Front desk was helpful.
2026-02-01,,4,Big fan of AQUA FIT at Seabrook Commons YMCA. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Parking was easy.
2026-04-11,,5,Big fan of AQUA ZUMBA at Riverstone YMCA. it felt fun and effective without being too hard Staff were friendly and the schedule was smooth. Parking was easy.
2026-02-14,,5,Summit Reach YMCA nailed it with AQUA ZUMBA. it was the perfect intensity for me Great energy and well-run session. Parking was easy.
2026-04-11,,2,Harborlight YMCA felt off during AQUA FIT: there wasn't enough equipment/space. Would prefer smaller groups.
2026-03-29,,2,Wanted to like a class at Harborlight YMCA (Salem) but the room was overcrowded and hard to follow. Felt hectic after school hours.
2026-02-02,,4,Big fan of AQUA CARDIO at Seabrook Commons YMCA. I appreciated the modifications and coaching Staff were friendly and the schedule was smooth. Parking was easy.
2026-03-18,,2,Wanted to like BEGINNER DRAWING at Pinecrest YMCA (Lexington) but the facility felt busy and a bit chaotic. Check-in line moved slowly.
2026-01-08,,4,Big fan of CIRCUIT CARDIO & STRENGTH at Riverstone YMCA. the class was organized and started on time Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-04-01,,2,Wanted to like AQUA ZUMBA at Seabrook Commons YMCA (Plymouth) but the session felt more intense than advertised. Parking was a hassle.
2026-03-01,,5,Riverstone YMCA nailed it with AQUA FIT. I appreciated the modifications and coaching Great energy and well-run session. Parking was easy.
2026-01-17,,5,Loved BEGINNER COOKING at Summit Reach YMCA in Pittsfield—my kid/teen had a blast and asked to come back. Would definitely come back. Parking was easy.
2026-02-18,,5,Big fan of AQUA ZUMBA at Summit Reach YMCA. my kid/teen had a blast and asked to come back Staff were friendly and the schedule was smooth. Great for families.
2026-03-28,,1,Wanted to like ARTHRITIS AQUA FITNESS (Framingham) but the session felt more intense than advertised. Check-in line moved slowly.
2026-02-24,,2,SENIOR CIRCUITS at Pinecrest YMCA in Lexington was disappointing—it started late and felt rushed. Not sure I’d return. Check-in line moved slowly.
2026-04-03,,4,Took AQUA PILATES at Summit Reach YMCA (Pittsfield) and it exceeded expectations. the instructor explained everything clearly Nice mix of ages in the group.
2026-01-31,,4,Big fan of ARTHRITIS AQUA FITNESS at Harborlight YMCA. the instructor explained everything clearly Staff were friendly and the schedule was smooth. Great for families.
2026-03-23,,4,Riverstone YMCA nailed it with SKETCHING. the class was organized and started on time Great energy and well-run session. Parking was easy.
2026-02-24,,1,Not a great session of AQUA CARDIO at Summit Reach YMCA. the facility felt busy and a bit chaotic. Would prefer smaller groups.
2026-03-06,,4,Took a class at Pinecrest YMCA (Lexington) and it exceeded expectations. my kid/teen had a blast and asked to come back Parking was easy.
2026-03-20,,4,Big fan of a class at Riverstone YMCA. it was the perfect intensity for me Staff were friendly and the schedule was smooth. Great for families.
2026-04-17,,3,"Mixed feelings about HEALTHY COOKING (Pittsfield). worth doing, but I expected more variety Could be amazing with small tweaks."
2026-04-11,,5,Big fan of ARTHRITIS AQUA FITNESS at Summit Reach YMCA. my kid/teen had a blast and asked to come back Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-01-03,,2,CARDIO STRENGTH at Summit Reach YMCA in Pittsfield was disappointing—the session felt more intense than advertised. Not sure I’d return. Felt hectic after school hours.
2026-01-18,,2,Not a great session of HEALTHY COOKING at Pinecrest YMCA. the session felt more intense than advertised. Parking was a hassle.
2026-02-17,,5,Big fan of AQUA PILATES at Riverstone YMCA. the pacing was great and I left feeling energized Staff were friendly and the schedule was smooth. Front desk was helpful.
2025-12-29,,5,"If you're in Salem, try AQUA INTERVALS at Harborlight YMCA. my kid/teen had a blast and asked to come back Easy 5 stars. Front desk was helpful."
2026-02-06,,4,Big fan of SALSA / LATIN DANCE. I appreciated the modifications and coaching Staff were friendly and the schedule was smooth. Nice mix of ages in the group.
2026-02-27,,4,"If you're in Salem, try BEGINNER COOKING at Harborlight YMCA. the instructor explained everything clearly Easy 5 stars. Front desk was helpful."
2026-03-24,,1,Seabrook Commons YMCA felt off during POWER HOUR: instructions were unclear for beginners. Felt hectic after school hours.
2026-01-20,,1,Wanted to like AQUA PILATES at Pinecrest YMCA (Lexington) but I couldn't hear the cues well. Parking was a hassle.
2025-12-21,,2,HEALTHY COOKING at Summit Reach YMCA in Pittsfield was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Check-in line moved slowly.
2026-04-16,,5,Summit Reach YMCA nailed it with CARDIO STRENGTH. the music and cues were on point Great energy and well-run session. Loved the community vibe.
2026-01-14,,1,Had a rough experience with BEGINNER DRAWING. the facility felt busy and a bit chaotic Needs improvement. Felt hectic after school hours.
2026-02-22,,4,Loved BOOT CAMP at Pinecrest YMCA in Lexington—the vibe was welcoming and not intimidating. Would definitely come back. Nice mix of ages in the group.
2026-04-20,,5,Loved BOOT CAMP in Lexington—it was the perfect intensity for me. Would definitely come back. Nice mix of ages in the group.
2026-01-22,,2,Not a great session of SKETCHING at Pinecrest YMCA. it started late and felt rushed. Would prefer smaller groups.
2026-03-09,,4,Summit Reach YMCA nailed it with SENIOR CIRCUITS. the music and cues were on point Great energy and well-run session. Loved the community vibe.
2026-03-03,,4,Took a class at Summit Reach YMCA (Pittsfield) and it exceeded expectations. my kid/teen had a blast and asked to come back Great for families.
2026-03-05,,2,Wanted to like AQUA ZUMBA at Riverstone YMCA (Framingham) but staff communication at check-in was confusing. Felt hectic after school hours.
2025-12-23,,5,"If you're in Pittsfield, try SKETCHING at Summit Reach YMCA. it felt fun and effective without being too hard Easy 5 stars. Great for families."
2026-01-22,,2,Had a rough experience with SKETCHING at Summit Reach YMCA. the water/room temperature was uncomfortable Needs improvement. Felt hectic after school hours.
2026-03-27,,5,"If you're in Plymouth, try BEGINNER COOKING. it was the perfect intensity for me Easy 5 stars. Loved the community vibe."
2026-02-18,,1,Wanted to like BOOT CAMP BURN at Riverstone YMCA (Framingham) but the session felt more intense than advertised. Felt hectic after school hours.
2026-01-25,,5,Loved a class at Seabrook Commons YMCA in Plymouth—it was the perfect intensity for me. Would definitely come back. Nice mix of ages in the group.
2026-01-14,,4,"If you're in Plymouth, try a class at Seabrook Commons YMCA. the space/pool was clean and comfortable Easy 5 stars. Great for families."
2026-04-18,,3,Mixed feelings about CARDIO DANCE at Riverstone YMCA (Framingham). good instructor but the class size was big Would go again with friends.
2026-01-28,,1,Had a rough experience with LINE DANCING at Riverstone YMCA. instructions were unclear for beginners Needs improvement. Wish there were clearer signs.
2026-01-28,,4,Big fan of AQUA PILATES at Summit Reach YMCA. the vibe was welcoming and not intimidating Staff were friendly and the schedule was smooth. Loved the community vibe.
2026-01-13,,3,"a class at Seabrook Commons YMCA in Plymouth was okay. some parts were excellent, others felt disorganized Might try a different time slot. Still glad I tried it."
2026-03-24,,5,"If you're in Plymouth, try AQUA ZUMBA at Seabrook Commons YMCA. the instructor explained everything clearly Easy 5 stars. Loved the community vibe."
2025-12-18,,5,Took CIRCUIT CARDIO & STRENGTH at Harborlight YMCA (Salem) and it exceeded expectations. the vibe was welcoming and not intimidating Great for families.
2026-04-02,,5,Seabrook Commons YMCA nailed it with AQUA PILATES. the class was organized and started on time Great energy and well-run session. Nice mix of ages in the group.
2026-01-26,,5,Summit Reach YMCA nailed it with AQUA CARDIO. my kid/teen had a blast and asked to come back Great energy and well-run session. Parking was easy.
2026-04-11,,4,Took BOOT CAMP (Salem) and it exceeded expectations. the vibe was welcoming and not intimidating Loved the community vibe.
2025-12-31,,2,HEALTHY COOKING in Lexington was disappointing—there wasn't enough equipment/space. Not sure I’d return. Check-in line moved slowly.
2026-02-23,,1,BEGINNER DRAWING at Pinecrest YMCA in Lexington was disappointing—the water/room temperature was uncomfortable. Not sure I’d return. Wish there were clearer signs.
2026-03-03,,2,BOOT CAMP BURN at Riverstone YMCA in Framingham was disappointing—the facility felt busy and a bit chaotic. Not sure I’d return. Check-in line moved slowly.
2025-12-31,,4,"If you're in Salem, try BEGINNER COOKING at Harborlight YMCA. the music and cues were on point Easy 5 stars. Parking was easy."
2026-01-08,,2,Wanted to like CIRCUIT CARDIO & STRENGTH at Harborlight YMCA (Salem) but the facility felt busy and a bit chaotic. Parking was a hassle.
2026-03-12,,5,"If you're in Lexington, try ARTHRITIS AQUA FITNESS. the pacing was great and I left feeling energized Easy 5 stars. Loved the community vibe."
2026-03-17,,4,"If you're in Lexington, try AQUA ZUMBA at Pinecrest YMCA. the space/pool was clean and comfortable Easy 5 stars. Parking was easy."
2026-03-24,,2,a class at Seabrook Commons YMCA in Plymouth was disappointing—it started late and felt rushed. Not sure I’d return. Parking was a hassle.
2025-12-26,,5,"If you're in Framingham, try LINE DANCING at Riverstone YMCA. the class was organized and started on time Easy 5 stars. Loved the community vibe."
2026-02-20,,1,Wanted to like AQUA INTERVALS at Harborlight YMCA (Salem) but there wasn't enough equipment/space. Check-in line moved slowly.
2026-04-15,,5,Summit Reach YMCA nailed it with SENIOR CIRCUITS. my kid/teen had a blast and asked to come back Great energy and well-run session. Loved the community vibe.
